docente_id,docente_nome,docente_campus,artigo_titulo,artigo_ano,artigo_autores,artigo_total_autores,nome_citacao_primeiro_autor,artigo_grande_area,artigo_area,artigo_sub_area,artigo_relevante,artigo_doi
6358,Daniel Soares De Souza,Campus Gama,An approach for K-modes cluster analysis to examine direct resource transfers in brazilian public agreements for innovation and rural development,2024,"GOMES, ALAN KELLER | LIMA, MÁRCIO DIAS DE | SANTOS, PAULO HENRIQUE DOS | LOPES, CASSIOMAR RODRIGUES | Lucas Santos de Oliveira | Daniel Soares de Souza | SILVA, JOSÉ CARLOS BARROS | BATISTA, KARLA DE ALELUIA",8,"GOMES, ALAN KELLER",,,,NAO,10.7769/gesec.v15i11.4142
6358,Daniel Soares De Souza,Campus Gama,Automatização de Processos como Estratégia para Reduzir a Rotatividade de Servidores na Delegacia Regional da Polícia Federal,2025,"MORAES, LARISSA ÁGATA GOMES DE | Daniel Soares de Souza | BROM, PEDRO CARVALHO | CARVALHO, JOSUÉ PIRES DE | OLIVEIRA, LUCAS SANTOS DE | MARQUES, LEONARDO GARCIA",6,"MORAES, LARISSA ÁGATA GOMES DE",,,,NAO,10.22279/navus.v16.1983
6358,Daniel Soares De Souza,Campus Gama,PANORAMA DA PRODUÇÃO CIENTÍFICA INTERNACIONAL EM PREVIDÊNCIA SOCIAL,2024,Daniel Soares de Souza | Lucas Santos de Oliveira | Manuela Pereira Sobrinho | Pedro Carvalho Brom | Victor Kaíky Oliveira Degasperi | Josué Pires de Carvalho | Luis Cláudio Martins de Moura,7,"SOUZA, D. S.",,,,NAO,10.5752/P.1984-6606.2024v24n69p15-32
6359,Carlos Ferreira Wanderley,Campus Brasília,"ECONOMIA SOLIDÁRIA: princípios, proposta e realidade: análise crítica de um projeto utópico dentro da dinâmica capitalista neoliberal",2015,Carlos Ferreira Wanderley,1,"WANDERLEY, C. F.",CIENCIAS_SOCIAIS_APLICADAS,,,SIM,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,UM LANCE DE COISAS,2006,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, F. R. Q",LINGUISTICA_LETRAS_E_ARTES,,Literatura Brasileira,NAO,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,BELAS LETRAS E BELAS IDÉIAS ? A LITERATURA E A FILOSOFIA NA ELEVAÇÃO HUMANA,2006,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, F. R. Q",LINGUISTICA_LETRAS_E_ARTES,,Teoria Literária,NAO,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Critica Politica e Social na Obra Incidente em Antares de Erico Verissimo,2008,Tatiane Valau Pereira Damasceno | Fernanda Ribeiro Queiroz de Oliveira,2,"DAMASCENO, T. V. P.",LINGUISTICA_LETRAS_E_ARTES,,Literatura Brasileira,NAO,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,O VOLTEIO DO MITO - CECÍLIA  E CECÍLIA,2009,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, F. R. Q",LINGUISTICA_LETRAS_E_ARTES,,Teoria Literária,NAO,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Os marulhos noturnos de Cecília Meireles,2009,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, F. R. Q",LINGUISTICA_LETRAS_E_ARTES,,Literatura Brasileira,NAO,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Descartes e Drummond ¿ a arte da filosofia e a filosofia da arte,2012,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, FERNANDA RIBEIRO QUEIROZ",LINGUISTICA_LETRAS_E_ARTES,,,NAO,10.4025/actascilangcult.v35i1.7056
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Teatros de ensinar,2014,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, F. R. Q",LINGUISTICA_LETRAS_E_ARTES,,Teatro,NAO,
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,"Leilah Assumpção, os muros e o dia branco",2017,Fernanda Ribeiro Queiroz de Oliveira,1,"OLIVEIRA, FERNANDA RIBEIRO QUEIROZ DE",,,,NAO,10.1590/2316-40185211
6361,Loureine Rapôso Oliveira Garcez,Campus Ceilândia,Process development for cigarette butts recycling into cellulose pulp,2017,"D?HENI TEIXEIRA, MARIA BETÂNIA | DUARTE, MARCO ANTÔNIO B. | Loureine Rapôso Oliveira Garcez | CAMARGO RUBIM, JOEL | HOFMANN GATTI, THÉRÈSE | SUAREZ, PAULO ANSELMO ZIANI",6,"D?HENI TEIXEIRA, MARIA BETÂNIA",,,,NAO,10.1016/j.wasman.2016.10.013
6361,Loureine Rapôso Oliveira Garcez,Campus Ceilândia,Characterization of Fibers from Culms and Leaves of Arundo donax</i> L. (Poaceae) for Handmade Paper Production,2022,"Loureine Rapôso Oliveira Garcez | HOFMANN GATTI, THERESE | CARLOS GONZALEZ, JOAQUIM | CESAR FRANCO, AUGUSTO | SILVA FERREIRA, CRISTIANE",5,"Raposo Oliveira Garcez, Loureine",,,,SIM,10.1080/15440478.2022.2076005
6361,Loureine Rapôso Oliveira Garcez,Campus Ceilândia,Jóvenes investigadores: enfrentamiento a las arbovirosis y participación juvenil en el território,2024,"PADRÃO, MARIA REGINA ARAÚJO DE VASCONCELOS | DA ROCHA, FERNANDO GOMES | SIQUEIRA, MARIANA | Loureine Rapôso Oliveira Garcez | MOURÃO, CAROLINE BARBOSA FARIAS | CAVACA, ALINE GUIO | SEPÚLVEDA, LUCIANA",7,"PADRÃO, MARIA REGINA ARAÚJO DE VASCONCELOS",,,,NAO,10.17566/ciads.v13i2.1226
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Estudo da geração de viagens em instituições de ensino médio,2010,Ângela Beatriz Souza Bertazzo | Maria Alice Prudêncio Jacques,2,"BERTAZZO, Â. B. S.",ENGENHARIAS,,Planejamento de Transportes,SIM,
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,NOVA ABORDAGEM PARA O ESTUDO DAS VIAGENS GERADAS NAS INSTITUIÇÕES DE ENSINO,2010,Maria Alice Prudêncio Jacques | Ângela Beatriz Souza Bertazzo | Jorge Galarraga | Marcelo Herz,4,"JACQUES, M. A. P.",ENGENHARIAS,,Planejamento de Transportes,NAO,
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Estudo das operações de embarque e desembarque de estudantes em Instituições de Ensino Médio,2014,"MIRANDA, RAPHAEL FUEZI | DE MELLO, LUIZ MARCEL SILVA | Ângela Beatriz Souza Bertazzo | SILVA, EDWIN FRANCISCO FERREIRA | JACQUES, MARIA ALICE PRUDÊNCIO",5,"MIRANDA, RAPHAEL FUEZI",,,,NAO,10.14295/transportes.v22i1.711
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Estudo das operações de embarque e desembarque de estudantes em  Instituições de Ensino Médio,2014,Raphael Fuezi Miranda | Luiz Marcel Silva de Mello | Ângela Beatriz Souza Bertazzo | Edwin F. F. Silva | Maria Alice Prudêncio Jacques,5,"MIRANDA, R. F.",ENGENHARIAS,,Operações de Transportes,NAO,
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Beliefs underlying modal choice in school trips: A case study in Brazil,2020,"Ângela Beatriz Souza Bertazzo | JACQUES, MARIA ALICE PRUDÊNCIO | NETO, INGRID LUIZA",3,"BERTAZZO, ÂNGELA BEATRIZ SOUZA",ENGENHARIAS,,Planejamento de Transportes,NAO,10.1016/j.trf.2020.01.008
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Análise da evolução das taxas de geração de viagens publicadas pelo ITE para estabelecimentos de ensino,2014,Ângela Beatriz Souza Bertazzo | Maria Alice Prudêncio Jacques | Jorge Galarraga | Marcelo Herz,4,"BERTAZZO, Â. B. S.",,,,NAO,10.1590/S2238-10312014000300007
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Relato de práticas pedagógicas visando o aumento da assimilação de conteúdo,2005,Cristiane Jorge de Lima Bonfim,1,"BONFIM, C. J. L.",CIENCIAS_HUMANAS,,,SIM,
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,A voz da evasão,2013,Sheyla Fredenhagem | Nilton Comett | Fernando Dantas de Araújo | Cristiane Jorge de Lima Bonfim,4,"FREDENHAGEM, S.",CIENCIAS_HUMANAS,,Tópicos Específicos de Educação,NAO,
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Design Participativo: Uma Experiência de Criação de Aplicativos com Meninas,2018,Cristiane Jorge de Lima Bonfim | Jaline Gonçalves Mombach | Alane Beatriz da Nóbrega Martins,3,"BONFIM, C. J. L.",,,,NAO,
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Pensamento Computacional e Programação Scratch no Ensino Fundamental:,2022,Cristiane Jorge de Lima Bonfim | Sylvana Karla da Silva de Lemos Santos | Luísa de Sousa Ferreira | ARTHUR LUCAS VERSIANI,4,"BONFIM, C. J. L.",,,,NAO,10.36524/saladeaula.v10i2.1403
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Métodos para criação de narrativas imersivas: uma revisão de revisões da literatura,2023,"Cristiane Jorge de Lima Bonfim | MORGADO, LEONEL | PEDROSA, DANIELA CRISTINA CARNEIRO",3,"BONFIM, CRISTIANE JORGE DE LIMA",CIENCIAS_HUMANAS,,Currículo,NAO,10.11606/issn.2238-7714.no.2022.205282
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Método para Avaliação e Classificação das Dimensões de Imersão em Narrativas,2023,"Cristiane Jorge de Lima Bonfim | MORGADO, LEONEL | PEDROSA, DANIELA CRISTINA CARNEIRO",3,"BONFIM, C. J. L.",CIENCIAS_HUMANAS,,,NAO,10.34624/jdmi
6366,Juliana Campos Sabino De Souza,Campus Estrutural,A importância da escola na formação do cidadão: Algumas Reflexões para o Educador Matemático,2009,Juliana Campos Sabino de Souza | Edvaldo Alves de Sousa,2,"SOUZA, J. C. S.",CIENCIAS_EXATAS_E_DA_TERRA,,EDUCAÇÃO MATEMÁTICA,NAO,
6366,Juliana Campos Sabino De Souza,Campus Estrutural,O Tratamento Quantitativo e sua Potencialidade para a Construção de Testes Psicométricos em Pesquisas de Educação Matemática. Perspectivas da Educação Matemática,2015,Mateus Gianni Fonseca | Cleyton Hercules Gontijo | Juliana Campos Sabino de Souza,3,"Fonseca, M. G.",,,,NAO,
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Reflexões sobre o processo de aprendizagem para o século XXI: um relato de experiência a partir das aulas de Estatística de um curso técnico em Segurança do Trabalho,2018,Juliana Campos Sabino de Souza | Mateus Gianni Fonseca,2,"SOUZA, J. C. S.",,,,SIM,10.21723/riaee.nesp1.v13.2018.11455
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Pense e ação: quando a representação ilustrativa contribui para a formação/revisão conceitual de elementos da matemática básica,2018,"FONSECA, MATEUS GIANNI | Juliana Campos Sabino de Souza | MOURÃO, CAROLINE BARBOSA FARIAS | WANDERLEY, PAULO HENRIQUE SALES",4,"FONSECA, MATEUS GIANNI",,,,SIM,10.5965/2357724x06102018225
6366,Juliana Campos Sabino De Souza,Campus Estrutural,"More than playing, creating:the contribuitions of game development in the mathematics teaching-learning process. PERSPECTIVAS DA EDUCAÇÃO MATEMÁTICA",2019,"Juliana Campos Sabino de Souza | FONSECA, MATEUS GIANNI",2,"SOUZA, J. C. S.",,,,NAO,
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Estágio Supervisionado na formação inicial do docente de matemática no contexto do ensino remoto: reflexões sobre a experiência do Instituto Federal de Brasília - Campus Estrutural,2021,"Juliana Campos Sabino de Souza | SOARES, WEMBESOM MENDES",2,"SOUZA, JULIANA CAMPOS SABINO DE",,,,NAO,10.47207/rbem.v2i01.12375
6366,Juliana Campos Sabino De Souza,Campus Estrutural,"Mais que Jogar, Criar: As Contribuições do Desenvolvimento de  Jogos no Processo de Ensino-Aprendizagem de Matemática",2019,Juliana Campos Sabino de Souza | Mateus Gianni Fonseca,2,"SOUZA, J. C. S.",,,,NAO,
6367,Vania Costa Pimentel,Campus Planaltina,Panorama dos cursos de agroecologia no Brasil,2014,João Victor Quintas Balla | Luciana Miyoco Massukado | Vania Costa Pimentel,3,"BALLA, J. V. Q.",,,,NAO,
6367,Vania Costa Pimentel,Campus Planaltina,Agroecological education: perspectives in dispute regarding formal education courses in Brazil,2022,"Vania Costa Pimentel | AVANZI, MARIA RITA | CALLE COLLADO, ÁNGEL",3,"PIMENTEL, VANIA COSTA",,,,NAO,10.1080/21683565.2022.2039836
6367,Vania Costa Pimentel,Campus Planaltina,Agroecological education for food sovereignty: Insights from formal and non-formal spheres in Brazil and Spain,2021,"RIVERA-FERRE, MARTA G. | GALLAR, DAVID | CALLE-COLLADO, ÁNGEL | Vania Costa Pimentel",4,"RIVERA-FERRE, MARTA G.",,,,NAO,10.1016/j.jrurstud.2021.10.003
6368,Renata Henrique Santana,Campus Planaltina,"The Gut Microbiota of Workers of the Litter-Feeding Termite Syntermes wheeleri (Termitidae: Syntermitinae): Archaeal, Bacterial, and Fungal Communities",2015,"Renata Henrique Santana | CATÃO, ELISA CALDEIRA PIRES | LOPES, FABYANO ALVARES CARDOSO | CONSTANTINO, REGINALDO | BARRETO, CRISTINE CHAVES | KRÜGER, RICARDO HENRIQUE",6,"Santana, Renata Henrique",,,,SIM,10.1007/s00248-015-0581-z
6368,Renata Henrique Santana,Campus Planaltina,Structural and functional characterization of a novel lipolytic enzyme from a Brazilian Cerrado soil metagenomic library,2018,"ISTVAN, PAULA | KRÜGER, RICARDO HENRIQUE | SOUZA, AMANDA ARAÚJO | GARAY, AISEL VALLE | DOS SANTOS, DEBORA FARAGE KNUPP | DE OLIVEIRA, GIDEANE MENDES | Renata Henrique Santana | LOPES, FABYANO ALVARES CARDOSO | DE FREITAS, SONIA MARIA | BARBOSA, JOÃO ALEXANDRE RIBEIRO GONÇALVES",10,"ISTVAN, PAULA",,,,SIM,10.1007/s10529-018-2598-0
6368,Renata Henrique Santana,Campus Planaltina,Mild hydrothermal pretreatment of sugarcane bagasse enhances the production of holocellulases by Aspergillus niger,2019,"DE OLIVEIRA GORGULHO SILVA, CAIO | DE CASTRO MOREIRA DOS SANTOS JÚNIOR, AGENOR | Renata Henrique Santana | KRÜGER, RICARDO HENRIQUE | FONTES, WAGNER | DE SOUSA, MARCELO VALLE | RICART, CARLOS ANDRÉ ORNELAS | FILHO, EDIVALDO XIMENES FERREIRA",8,"DE OLIVEIRA GORGULHO SILVA, CAIO",,,,NAO,10.1007/s10295-019-02207-0
6368,Renata Henrique Santana,Campus Planaltina,Evaluation of different secretomes produced by Clonostachys byssicola as tools to holocellulose breakdown,2020,"GOMES, HELDER A.R. | MOREIRA, LEONORA R.S. | JÚNIOR, AGENOR C.S. | FONTES, WAGNER | Renata Henrique Santana | KRUGER, RICARDO H. | VALLE DE SOUSA, MARCELO | RICART, CARLOS ANDRÉ O. | FILHO, EDIVALDO X.F.",9,"GOMES, HELDER A.R.",,,,NAO,10.1016/j.ibiod.2019.104880
6368,Renata Henrique Santana,Campus Planaltina,Genome-resolved metagenomics analysis provides insights into the ecological role of Thaumarchaeota in the Amazon River and its plume,2020,"PINTO, OTÁVIO H. B. | SILVA, THAIS F. | VIZZOTTO, CARLA S. | Renata Henrique Santana | LOPES, FABYANO A. C. | SILVA, BRUNO S. | THOMPSON, FABIANO L. | KRUGER, RICARDO H.",8,"PINTO, OTÁVIO H. B.",,,,NAO,10.1186/s12866-020-1698-x
6368,Renata Henrique Santana,Campus Planaltina,Functional and structural characterization of a novel GH3 &#946;-glucosidase from the gut metagenome of the Brazilian Cerrado termite Syntermes wheeleri,2020,"ISTVAN, PAULA | LIMA, RAUL ALCÂNTARA TEIXEIRA | GARAY, AISEL VALLE | KRÜGER, RICARDO HENRIQUE | DE OLIVEIRA, GIDEANE | SOUZA, AMANDA ARAÚJO | LOPES, FABYANO ALVARES CARDOSO | Renata Henrique Santana | QUIRINO, BETANIA FERRAZ | BARBOSA, JOÃO | DE FREITAS, SONIA",11,"LIMA, RAUL ALCÂNTARA TEIXEIRA",,,,NAO,10.1016/j.ijbiomac.2020.09.236
6368,Renata Henrique Santana,Campus Planaltina,Seasonal Variations in Soil Microbiota Profile of Termite (Syntermes wheeleri) Mounds in the Brazilian Tropical Savanna,2020,"GUIMARAES, HELENA IPE PINHEIRO | Renata Henrique Santana | SILVEIRA, RAFAELLA | PINTO, OTAVIO HENRIQUE BEZERRA | QUIRINO, BETANIA FERRAZ | BARRETO, CRISTINE CHAVES | Bustamante, Mercedes Maria da Cunha | KRÜGER, RICARDO HENRIQUE",8,"GUIMARAES, HELENA IPE PINHEIRO",,,,NAO,10.3390/microorganisms8101482
6368,Renata Henrique Santana,Campus Planaltina,Bacterial diversity dynamics in microbial consortia selected for lignin utilization,2021,"MENDES, ISIS VIANA | QUIRINO, BETANIA FERRAZ | GARCIA, MARIANA BOTELHO | BITENCOURT, ANA CAROLINA ARAÚJO | Renata Henrique Santana | LINS, PHILIPPE DE CASTRO | SILVEIRA, RAFAELLA | SIMMONS, BLAKE A. | GLADDEN, JOHN M. | KRUGER, RICARDO HENRIQUE",10,"MENDES, ISIS VIANA",,,,NAO,10.1371/journal.pone.0255083
6368,Renata Henrique Santana,Campus Planaltina,Microbial Community Profile and Water Quality in a Protected Area of the Caatinga Biome,2016,Fabyano Alvares | Fabiano Lopes Thompson | Ricardo Henrique Kruger | Elisa Catão | Renata Henrique Santana | Anderson de Souza Cabral | Rodolfo Paranhos | Thiago Pessanha Rangel | Carlos Eduardo de Rezende | Robert A. Edwards | Cristiane Thompson,11,"ALVARES, F.",,,,NAO,10.1371/journal.pone.0148296
6369,Mariana Schievano Danelon,Campus Gama,Serviços de alimentação destinados ao público escolar: análise da convivência do Programa de Alimentação Escolar e das cantinas,2015,Maria Angélica Schievano Danelon | Mariana Schievano Danelon | Marina Vieira da Silva,3,"DANELON, M. A. S.",,,,NAO,10.20396/san.v13i1.1847
6369,Mariana Schievano Danelon,Campus Gama,"Análise das condições higiênico-sanitárias das áreas de preparo e consumo de alimentos, disponíveis para alunos de escolas públicas e privadas.",2007,Mariana Schievano Danelon | Marina Vieira da Silva,2,"DANELON, M. S.",,,,NAO,
6369,Mariana Schievano Danelon,Campus Gama,Desenvolvimento de produto concentrado à base de tomate (Lycopersicon esculentum) e cenoura (Daucus carota L.): avaliação de parâmetros físico-químicos e teores de carotenóides.,2007,"SOUZA, R.A.M. | Mariana Schievano Danelon | Maria Angélica Schievano Danelon | SPOTO, M.H.F.",4,"SOUZA, R.A.M.de",,,,NAO,
6369,Mariana Schievano Danelon,Campus Gama,"Alcance das metas nutricionais do programa -Escola de Tempo Integral-, no município de Piracicaba, SP",2015,Maria Angélica Schievano Danelon | Mariana Schievano Danelon | Marina Vieira da Silva,3,"DANELON, M. A. S.",,,,NAO,10.20396/san.v15i1.1822
6369,Mariana Schievano Danelon,Campus Gama,Preferências alimentares no ambiente escolar,2015,Mariana Schievano Danelon | Maria da Conceição Pereira da Fonseca | Marina Vieira da Silva,3,"DANELON, M. S.",,,,SIM,10.20396/san.v15i2.1818
6369,Mariana Schievano Danelon,Campus Gama,Programa Nacional de Alimentação Escolar: experiências da autogestão e da terceirização,2015,Mariana Schievano Danelon | Maria Angélica Schievano Danelon | Marina Vieira da Silva,3,"DANELON, M. S.",,,,SIM,10.20396/san.v16i2.8634787
6369,Mariana Schievano Danelon,Campus Gama,Development of a scale to measure consumer perception of the risks involved in consuming raw vegetable salad in full-service restaurants,2012,"Mariana Schievano Danelon | SALAY, ELISABETE",2,"Danelon, Mariana Schievano",,,,SIM,10.1016/j.appet.2012.07.013
6369,Mariana Schievano Danelon,Campus Gama,Raw vegetable salad consumers in full-service restaurants,2015,"Mariana Schievano Danelon | SALAY, ELISABETE",2,"Danelon, Mariana Schievano",,,,SIM,10.1108/BFJ-08-2013-0216
6369,Mariana Schievano Danelon,Campus Gama,Modelos de gestão do Programa Nacional de Alimentação Escolar em município paulista: o olhar dos pais dos beneficiários,2015,Mariana Schievano Danelon | Maria Angélica Schievano Danelon | Marina Vieira da Silva,3,"DANELON, M. S.",,,,NAO,
6369,Mariana Schievano Danelon,Campus Gama,Conselhos de Alimentação Escolar (CAEs): análise dos pareceres conclusivos sobre a execução do Programa Nacional de Alimentação Escolar (PNAE),2015,Marina Vieira da Silva | Mariana Schievano Danelon,2,"SILVA, M. V.",,,,NAO,10.20396/san.v20i1.8634627
6369,Mariana Schievano Danelon,Campus Gama,Perceived physical risk and risk-reducing strategies in the consumption of raw vegetable salads in restaurants,2012,"Mariana Schievano Danelon | SALAY, ELISABETE | DANELON, M.S.",3,"Danelon, Mariana Schievano",,,,SIM,10.1016/j.foodcont.2012.05.026
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,"Sobrevivência. de mudas de cafeeiro produzidas em sacos plásticos tubetes no sistema convencional e plantio direto, em duas classes de solo.",2003,Edilene Carvalho Santos Marchi | Karina Pereira de Campos | Joao Batista Donizete Correa | Rubens Jose Guimaraes | Carlos Alberto Spaggiari Souza,5,"MARCHI, E. C. S.",CIENCIAS_AGRARIAS,,Fitotecnia,SIM,
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Épocas de plantio de mudas de cafeeiro produzidas em sacos plásticos e tubetes e plantadas duas classes de solo.,2003,Edilene Carvalho Santos Marchi | Karina Pereira de Campos | Joao Batista Donizete Correa | Rubens Jose Guimaraes | Carlos Alberto Spaggiari Souza,5,"MARCHI, E. C. S.",CIENCIAS_AGRARIAS,,Fitotecnia,SIM,
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Competitive ability of cowpea genotypes with different growth habit,2006,Guangyao Wang | Milton E. McGiffen Jr. | Jeff D. Ehlers | Edilene Carvalho Santos Marchi,4,"Wang, G.",CIENCIAS_AGRARIAS,,Fitotecnia,SIM,10.1614/WS-06-011R.1
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Efeito da adubação orgânica sobre as frações de carbono de solos cultivados com alfacen americana,2008,"Edilene Carvalho Santos Marchi | Alvarenga, Marco Antônio Rezende | Marchi, Giuliano | Silva, Carlos Alberto | Souza Filho, Jarso Luiz de",5,"Marchi, Edilene Carvalho Santos",CIENCIAS_AGRARIAS,,Fitotecnia,SIM,10.1590/S1413-70542008000600013
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Indução de calos em anteras de café (Coffea arabica L.) cultivadas 'in vitro'.,2002,"PASQUAL, M | MACIEL, A.L.R | CAMPOS, K.P | Edilene Carvalho Santos Marchi | CAMPOS, R.J.C",5,"PASQUAL, M",CIENCIAS_AGRARIAS,,Fitotecnia,NAO,
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Effect of age of a sorghum-sudangrass hybrid on its allelopathic action,2008,"giuliano marchi | Edilene Carvalho Santos Marchi | Guangyao Wang | Mcgiffen, M.",4,"Marchi, G.",CIENCIAS_AGRARIAS,,Fitotecnia,SIM,10.1590/S0100-83582008000400001
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,GERMINAÇÃO DE SEMENTES DE PALMEIRAS COM POTENCIAL PARA PRODUÇÃO DE AGROENERGIA,2009,Caroline Jacome Costa | Edilene Carvalho Santos Marchi,2,"COSTA, C. J.",CIENCIAS_AGRARIAS,,,NAO,
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,"Crisphead lettuce under influence of soil conditioner, organic fertilizers and liming",2016,Edilene Carvalho Santos Marchi | giuliano marchi | Carlos Alberto silva | Marco Antonio Alvarenga,4,"Marchi, E.C.S.",CIENCIAS_AGRARIAS,,,NAO,10.14295/CS.v6i3.935
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Influência dos resíduos orgânicos no desenvolvimento da cultura do feijão (Vigna unguiculada (L) Walp.),2015,SÉRGIO COSTA JÚNIOR | FELIPE BESERRA SILVA | REGINA CARVALHO OLIVEIRA | Marina Neves Delgado | Edilene Carvalho Santos Marchi,5,"COSTA JUNIOR, SÉRGIO",,,,NAO,
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Use of the Nitrogen Index to assess nitrate leaching and water drainage from plastic-mulched horticultural cropping systems of Florida,2016,"DELGADO, JORGE A. | Edilene Carvalho Santos Marchi | ZOTARELLI, LINCOLN | ROWLAND, DIANE L. | Marchi, Giuliano",5,"MARCHI, EDILENE C.S.",,,,NAO,10.1016/j.iswcr.2016.12.001
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Cultivo de alface-americana e feijão- de-corda sob diferentes adubos orgânicos para o Centro-Oeste Brasileiro,2018,Sérgio da Costa Júnior | Filipe Beserra da Silva | Edilene Carvalho Santos Marchi | Regina Carvalho de Oliveira Machado | Marina Neves Delgado,5,"COSTA JUNIOR, S.",CIENCIAS_AGRARIAS,,,NAO,10.18406/2316-1817v10n220181170
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,Allelopathy in native species of brazilian Savannah / Alelopatia em espécies nativas do Cerrado,2018,"Marchi, Giuliano | SOUSA-SILVA, JOSÉ CARLOS | FAGG, CHRISTOPHER WILLIAM | IKEDA, FERNANDA SATIE | Edilene Carvalho Santos Marchi",5,"Marchi, Giuliano",CIENCIAS_AGRARIAS,,,NAO,10.26512/savannahjournal.v1i1.7369
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,"Lettuce growth characteristics as affected by fertilizers, liming, and a soil conditioner",2015,"Edilene Carvalho Santos Marchi | GIULIANO, MARCHI | CARLOS, ALBERTO SILVA | BRUNO, DE OLIVEIRA DIAS",4,"EDILENE, CARVALHO SANTOS MARCHI",,,,NAO,10.5897/JHF2015.0386
6370,Edilene Carvalho Santos Marchi,Campus Planaltina,"Crisphead lettuce under influence of soil conditioner, organic fertilizers and liming",2016,Edilene Carvalho Santos Marchi | Giuliano Marchi | Carlos Alberto Silva | Marco Antonio Resende Alvarenga,4,"MARCHI, E. C. S.",CIENCIAS_AGRARIAS,,Ciência do Solo,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,O imaginário da cibercultura como nova possibilidade de experiência do tempo e do consumo,2014,Marcos Ramon Gomes Ferreira | Christina Maria Pedrazza Sêga,2,"FERREIRA, Marcos Ramon Gomes",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,A colaboração online e os dilemas da vida em sociedade no século XXI,2014,Marcos Ramon Gomes Ferreira,1,"FERREIRA, Marcos Ramon Gomes",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,Cibercultura e transformação acelerada nas formas de interação,2014,Marcos Ramon Gomes Ferreira,1,"FERREIRA, Marcos Ramon Gomes",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,A complexidade como alternativa e crítica à simplificação do conhecimento,2014,Marcos Ramon Gomes Ferreira,1,"FERREIRA, Marcos Ramon Gomes",CIENCIAS_HUMANAS,,Epistemologia,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,Cibercultura e novas formas de interagir e conhecer: implicações da tecnologia digital na forma como entendemos a realidade,2015,Marcos Ramon Gomes Ferreira,1,"FERREIRA, Marcos Ramon Gomes",CIENCIAS_SOCIAIS_APLICADAS,,,NAO,
6371,Marcos Ramon Gomes Ferreira,Campus Brasília,A educação estética na educação profissional: o Instituto Federal de Brasília e suas práticas,2019,Cristiane Herres Terraza | Tereza Bernardette Salles Ramos | Lina Frazão de Castro | Marcos Ramon Gomes Ferreira,4,"TERRAZA, Cristiane",LINGUISTICA_LETRAS_E_ARTES,,,NAO,
