docente_id,docente_nome,docente_campus,nome_projeto,natureza,situacao,ano_inicio,ano_fim,descricao,papel,total_integrantes,integrantes
6357,Gustavo Henrique Dornelas De Deus,Campus Brasília,SISTEMA DE REALIDADE VIRTUAL NA PRESERVAÇÃO HISTÓRICA DE INFORMAÇÕES,DESENVOLVIMENTO,CONCLUIDO,2022,2023,,Coordenador,2,Gustavo Henrique Dornelas de Deus | LEONARDO LOPES BORGES
6357,Gustavo Henrique Dornelas De Deus,Campus Brasília,Práticas de extensão do curso Tecnologia em Sistemas para internet,EXTENSAO,CONCLUIDO,2024,2025,"O curso Tecnologia em Sistemas para Internet foi criado em 2016, sendo a primeira turma ofertada em2017. Considerando a Resolução 15/2022 - CS/RIFB/IFBRASILIA, que trata da curricularização da extensãonos cursos de graduação do IFB, o PPC do curso passou por uma revisão e foi incluído o componentecurricular Práticas de Extensão, que faz parte do eixo geral da matriz curricular e tem o objetivo dedesenvolver o protagonismo do estudante em ações voltadas à comunidade externa. Entre aspossibilidades de ações de extensão estão o projeto de extensão e os cursos de extensão. Neste contexto,este projeto visa registrar as ações de extensão planejadas durante as Práticas de Extensão para as turmas do vespertino e noturno, sob orientação dos docentes das turmas, durante o segundo semestre de 2024.",Coordenador,16,Gustavo Henrique Dornelas de Deus | Agis Gomes Maciel | Arthur Damacena Silva | Eduardo Gabriel Ferreira Silva | Eduardo Vieira Campos | Felipe Gabriel Ferreira de Sousa | Francisco Diego Ferreira de Oliveira | Guilherme Alves Rabelo | João Pedro Della Rocca de Camargos | Anna Caroline Ribeiro Mota | Karyne Lorrany De Sousa Santana | Nilma Santos | Ronan Pereira de Jesus | Samara Heimylly Lopes De Sá | Thiago Araújo Batista | Sylvana Karla da Silva de Lemos Santos
6357,Gustavo Henrique Dornelas De Deus,Campus Brasília,NPT - Núcleo Práticas Tecnólogicas,EXTENSAO,CONCLUIDO,2019,2020,"O Núcleo de Práticas Tecnológicas (NPT) é um projeto de extensão que visa apoiar a formação prática dos alunos de cursos técnicos e de graduação nas áreas de tecnologia, comunicação e afins, por meio da interação do conhecimento teórico com a aplicação prática, desenvolvendo as habilidades nas áreas de desenvolvimento de software, segurança da informação, redes de computadores, robótica, inteligência artificial, gerência de projeto, governança e gestão de TI, entre outras.",Coordenador,6,Gustavo Henrique Dornelas de Deus | Diego Cesar Florencio de Queiroz | Henderson Matsuura Sanches | Paulo Pereira Dutra | Kadidja Valéria Reginaldo de Oliveira | Hugo do Carmo Mendes Cesar
6358,Daniel Soares De Souza,Campus Gama,Laboratório de Processamento e Reconhecimento Inteligente de Sistemas e Métodos Analíticos (L-PRISMA),PESQUISA,EM_ANDAMENTO,2023,,"O L-PRISMA visa desenvolver métodos avançados de processamento de dados e análise em sistemas complexos para desafios práticos e teóricos em várias áreas, com foco em pesquisa e aplicações práticas. Enfatiza ética, transparência e responsabilidade social, propondo soluções multidisciplinares em ciência de dados, com avaliações rigorosas em cada etapa do projeto.",Colaborador,4,Pedro Carvalho Brom | Bruno Marx de Aquino Braga | Daniel Soares de Souza | Rodrigo Figueiredo Abdo
6358,Daniel Soares De Souza,Campus Gama,Monitoramento e Avaliação dos Cursos Técnicos Subsequentes do Instituto Federal de Brasília,PESQUISA,CONCLUIDO,2016,2017,"O Instituto Federal de Brasília ? IFB não possui clareza nas formas e métodos para um monitoramento e avaliação efetivos. Para tanto, propõe-se a construção de índices para monitoramento, construção de modelo avaliativo e análise estatística, com o objetivo de nortear melhor os caminhos para o cumprimento das metas de eficácia e eficiência da instituição.",Coordenador,1,Daniel Soares de Souza
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,"Ser, Ler, Escrever",PESQUISA,CONCLUIDO,2012,2014,Elaborar um livro em que sejam discutidas as questões de construção do ser humano por meio da linguagem verbal e como estar no discurso e se apropriar de seus mecanismos pode interferir nas diversas formas de conhecer e agir.,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,TEATRO DA VIDA,EXTENSAO,CONCLUIDO,2013,2016,"PROPICIAR A EXPERIÊNCIA DO TEATRO A ALUNOS DE DIVERSOS NÍVEIS DE ESCOLARIDADE COM O INTUITO DE DESENVOLVER A CONSCIÊNCIA REFLEXIVA E OS POTENCIAIS DE COMUNICAÇÃO, ALÉM DE INTEGRAR A ARTE COMO ELEMENTO FUNDAMENTAL NA CONSTRUÇÃO DO ENSINO E DA CIDADANIA",Coordenador,2,Fernanda Ribeiro Queiroz de Oliveira | ANA PAULA SANTIAGO
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Teatro - texto e ato de educar,PESQUISA,CONCLUIDO,2013,2015,Construir o teatro como elemento significativo do desenvolvimento das potencialidades comunicativas dos alunos e da cidadania.,Coordenador,2,Fernanda Ribeiro Queiroz de Oliveira | Alan Régis Ferreira de Souza
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,BRASILEIRA NO PORTUGUÊS,EXTENSAO,CONCLUIDO,2011,2012,PROJETO QUE VISA A INTEGRAÇÃO DOS NOVOS RECURSOS DISPONIBILIZADOS PELAS REDES SOCIAIS COM O ENSINO DE LÍNGUA PORTUGUESA.,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Dança com a vida,EXTENSAO,CONCLUIDO,2014,2023,O projeto Dança com a Vida atende a comunidade interna e externa do IFB oferecendo aulas de dança do ventre com o intuito de favorecer o empoderamento feminino.,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Ensino de leitura e escrita pela arte,PESQUISA,EM_ANDAMENTO,2015,,O projeto se propõe a apresentar uma metodologida de ensino de língua portuguesa integradora das múltiplas sensibilidades artísticas e comunicativas dos alunos. Colocar a língua portuguesa como organismo vivo e não como um corpo a ser dissecado e distante das expressões subjetivas e sociais,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Podcast Argonautas,EXTENSAO,EM_ANDAMENTO,2020,,Podcast que trata de assuntos contemporâneos e da educação.,Coordenador,2,Fernanda Ribeiro Queiroz de Oliveira | Jair Lúcio Ribeiro Prado
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Gramaática em Literatura -,PESQUISA,CONCLUIDO,2020,2022,"A criação de livros literários em que conceitos gramaticais se tornem personagens pode reestabelecer o fluxo natural entre os príncipios  da oralidade e os da escrita, favorecendo a aprendizagem em uma quebra da fronteira entre arte e ensino de gramática.",Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Leitura e Produção de Texto no Ensino Técnico,PESQUISA,CONCLUIDO,2016,2019,,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Formação em Língua Portuguesa para Professores e Estudiosos - o tecido da gramática ao sentido,EXTENSAO,EM_ANDAMENTO,2023,,Observou-se  como as estruturas gramaticais interferem na produção dos sentidos e condicionam leituras e perspectivas. Construíram-se exercícios e processos que estimulam a reflexão metalinguística.,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Interpretação de texto em tempos de pretextos e gramática aplicada,EXTENSAO,EM_ANDAMENTO,2024,,"Desenvolve conceitos de metodologia científica de forma clara e leve para o público não-especialista, buscando a aproximação dos fazeres científicos com a comunidade. Envolve atividades que estimulam o senso crítico em tempos de inteligência artificial e disseminação de falsas informações.",Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Escrita Criativa,EXTENSAO,EM_ANDAMENTO,2024,,Construção de estratégias que possibilitem que a criatividade no trato com a linguagem seja retomada e inspire todas as possibilidades textuais.,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6360,Fernanda Ribeiro Queiroz De Oliveira,Campus Samambaia,Dança com a vida - Empoderamento feminino pela dança do ventre,EXTENSAO,CONCLUIDO,2017,2023,Aulas oferecidas para a comunidade interna e externa do Campus Samambaia - IFB com o intuito de promover uma nova relação da mulher com seu corpo por meio da dança.,Coordenador,1,Fernanda Ribeiro Queiroz de Oliveira
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Oferta de Cursos FIC Auxiliar de Rejuntamento e Auxiliar de Pintura para portadores de DI,EXTENSAO,CONCLUIDO,2013,2013,"O Programa Oferta de Cursos FIC Auxiliar de Rejuntamento e Auxiliar de Pintura para portadores de DI é uma proposta de qualificação profissional, por meio de oferecimento de dois cursos de Formação Inicial e Continuada (FIC) a Alunos com Necessidades Educacionais Especiais (ANEE) portadores de Deficiência Intelectual (DI), desenvolvido entre o Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB), através do Campus Samambaia, que possui foco voltado à área de Construção Civil e a Secretaria de Educação do Governo do Distrito Federal, representado pela Diretoria Regional de Ensino de Samambaia..",Colaborador,5,Ângela Beatriz Souza Bertazzo | Renata Moreira de Sá e Silva | Elisandra Nazaré de Medeiros | Rivia Maria de Oliveira | Luciana da Silva Lima
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Acessibilidade Sustentável,DESENVOLVIMENTO,CONCLUIDO,2016,2018,,Coordenador,2,Ângela Beatriz Souza Bertazzo | Carlos Petrônio Leite Silva
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Tesouras e Estruturas de Telhados,DESENVOLVIMENTO,CONCLUIDO,2016,2018,,Coordenador,1,Ângela Beatriz Souza Bertazzo
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Sustentátil,DESENVOLVIMENTO,EM_ANDAMENTO,2018,,"Projeto de Inovação e desenvolvimento tecnológico no reaproveitamento de material de demolição da construção civil na produção de materiais cimentícios, dentre esses, o principal é a produção de produtos táteis (pisos podotáteis) para Pessoas Portadoras de Necessidades Especiais.",Coordenador,2,Ângela Beatriz Souza Bertazzo | Carlos Petrônio Leite Silva
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Sonho de Banheiro,DESENVOLVIMENTO,EM_ANDAMENTO,2017,,,Coordenador,6,Ângela Beatriz Souza Bertazzo | Carlos Petrônio Leite Silva | Joseleide Pereira da Silva | Larissa Andrade Aguiar | Nadyelle Curcino do Carmo | Ana Ceres Belmont Sabino Meira
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Projeto de Pesquisa Estruturas de Telhados : Protótipos de tesouras,PESQUISA,CONCLUIDO,2017,2019,"Estudo dos elementos principais nas estruturas de madeira em telhados na forma de tesouras ou asnas, envolvendo: a) volumetria de telhados e suas consequências para seus elementos estruturais; b) representação gráfica e detalhamento dos elementos estruturais de telhados em madeira; c) dimensionamento elementar dos elementos estruturais com generalização de condicionantes; d) construção de protótipos em verdadeira grandeza",Coordenador,1,Ângela Beatriz Souza Bertazzo
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,SONHO DE BANHEIRO,PESQUISA,CONCLUIDO,2017,2019,"Desenvolvimento de diferentes tecnologias a serem desenvolvidas para embarcarem banheiros mmodulares ( aquecimento da água do chuveiro, filtro para reaproveitamento da água de chuva, dreno ecológico, placas de concreto premoldado",Colaborador,10,Ângela Beatriz Souza Bertazzo | Joseleide Pereira da Silva | Larissa Andrade Aguiar | Nadyelle Curcino do Carmo | Ana Ceres Belmont Sabino Meira | Carlos Petrônio Leite da Silva | Lucas Fernandes de Lima Lira | Martha de Almeida Prado MOntenegro | Genilda Maria de Oliveira | lyssya suelen Pereira da Silva
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Acessibilidade Sustentável,PESQUISA,CONCLUIDO,2016,2016,"Desenvolvimento de elementos que promova a dinamização da acessibilidade no campus Samambaia do IFB, através da reutilização de resíduos da construção civil para a construção dos elementos físicos e táteis, com textos impressos em braile 3D.",Coordenador,6,Ângela Beatriz Souza Bertazzo | Denilson Pereira dos Santos | Joacy Teles Lemos Junior | Sérgio Carlos Alves Santos | Carlos Petrônio Leite da Silva | Stepan Krawctschuck
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Práticas de Integração no Curso PROEJA em Edificações IFB - campus Samambaia,PESQUISA,EM_ANDAMENTO,2024,,Análise dos contextos de integração no Curso PROEJA em edificações do IFB campus Samambia ao longo de 10 anos. Opinião dos docentes participantes e estudantes de cada período.,Coordenador,1,Ângela Beatriz Souza Bertazzo
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Projeto de Extensão - Água nossa de cada dia,EXTENSAO,CONCLUIDO,2019,2019,Projeto visou levar às escolas do DF - Samambaia - Práticas de gaming ( metodologias ativas) para o ensino de educação ambiental - 5 &quot;Rs&quot; da sustenatabilidade,Colaborador,7,Ângela Beatriz Souza Bertazzo | Joseleide Pereira da Silva | Larissa Andrade Aguiar | Nadyelle Curcino do Carmo | Ana Ceres Belmont Sabino Meira | Carlos Petrônio Leite da Silva | Lucas Fernandes de Lima Lira
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,POPTHERM - aquecimento solar,PESQUISA,CONCLUIDO,2019,2021,"Objetivo Geral: A proposta deste projeto é construir um protótipo de banheiro modular pré-moldado passível de inserção em residências de famílias sem este recurso, e em grande vulnerabilidade social, embarcando tecnologias de sustentabilidade em desenvolvimento no campus Samambaia. Nesta etapa o projeto pretende utilizar um módulo de aquecimento solar para chuveiro, compreendendo os seguintes objetivos específicos:     Desenvolvimento de projeto de um sistema de aquecimento solar de água, embarcado em edificação.     Construção de modelo computacional da proposta desenvolvida.     Realização de simulações que busquem definir viabilidade do produto proposto.     Validação dos resultados através de comparação de performance entre modelo computacional e protótipo real.",Colaborador,5,Ângela Beatriz Souza Bertazzo | Joseleide Pereira da Silva | Larissa Andrade Aguiar | Nadyelle Curcino do Carmo | Ana Ceres Belmont Sabino Meira
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Projeto de Extensão - Mulheres na Construção - Curso para Pintoras,EXTENSAO,CONCLUIDO,2022,2023,"GERAL:Promover a inclusão social e produtiva, por meio da oferta de cursos de qualificação profissionalno setor da construção civil, atendendo prioritariamente a mulheres, visando à formação deempreendimentos individuais e coletivos na Região Integrada de Desenvolvimento do DF eEntorno;OBJETIVOS ESPECÍFICOS:Elevar a participação feminina nos postos de trabalho da construção civil, capacitando pintorasde edificações;Preparar profissionais dotados de conhecimentos técnico-científicos na área da construção civil,com competências e habilidades voltadas para o desenvolvimento econômico e sustentável;Formar profissionais críticos, criativos e autônomos, cientes do seu papel no mundo e nasociedade.Formar profissionais empreendedores, capazes de intervir não apenas em sua comunidade comações que visem ao seu desenvolvimento, mas, principalmente, capazes de exercer suacidadania e melhorar a qualidade de vida de suas famílias.",Colaborador,9,Ângela Beatriz Souza Bertazzo | Joseleide Pereira da Silva | Larissa Andrade Aguiar | Giovanni Ferreira de Sousa | Lucas Fernandes de Lima Lira | Rejane de miranda | lyssya suelen Pereira da Silva | Fernanda Ribeiro Queiroz de Oliveira | Priscila do Nascimento
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Projeto de Pesquisa Intercâmbio Brasil - Angola na área da construção civil,PESQUISA,CONCLUIDO,2021,2022,"Objetivo GeralPromover o intercâmbio de experiências acadêmicas na área da construção civil entre asinstituições parceiras.3.2 Objetivos Específicosa) fortalecer as relações de cooperação entre as instituições parceiras;b) criar grupo de pesquisa interinstitucional no âmbito do projeto;c) identificar possibilidades de transferência de tecnologias, e experiências acadêmicas entre asinstituições parceiras;d) promover a mobilidade docente e discente;e) identificar e desenvolver publicações decorrentes das atividades no âmbito do projeto.",Coordenador,3,Ângela Beatriz Souza Bertazzo | Gabriela de Almeida Ribeiro | Thomas Rossa de Oliveira
6364,Ângela Beatriz Souza Bertazzo,Campus Samambaia,Curso de Formação de Formadores na área da construção civil - BRAMOTEC,ENSINO,CONCLUIDO,2024,2024,"O projeto faz parte  da Ação Simplificada de Cooperação Brasil-Moçambique deeducação profissional (BRAMOTEC), com foco na formação de formadores moçambicanos, no eixo construção civil.",Coordenador,6,Ângela Beatriz Souza Bertazzo | Vanessa Vogt | Jéssica Azevedo Coelho | Sheyla Karoline Justino Marques | Thiago Augustus Remacre Munareto  Lima | Gustavo Quirino
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Laboratório Estudo e Pesquisa para  Desenvolvimento Jogos e Tecnologias Educacionais no Campus Brasília-IFB,OUTRA,EM_ANDAMENTO,2016,,"Este laboratório é ligado ao Curso Técnico em Informática, sob a Coordenação da Profa. Cristiane Jorge de Lima Bonfim&#10;Está em fase de estruturação mas já tem um projeto concluído Apresentado no Conecta.&#10;&#10;O Conecta IF ocorreu de 3 e 7 de outubro/2016, a Rede Federal de Educação Profissional, Científica e Tecnológica estará com olhos em Brasília, acompanhando a realização das atividades que vão acontecer em 18 eventos simultaneamente.&#10;&#10;A seguir a programação do Evento Fábrica de Ideias Inovadoras - FABIN&#10;&#10;http://conectaif.ifb.edu.br/attachments/article/83/Fabin_Programa%C3%A7%C3%A3o%20Final_25SET.pdf",Coordenador,1,Cristiane Jorge de Lima Bonfim
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Escola de App: enfrentando a violência online contra meninas,EXTENSAO,CONCLUIDO,2017,2019,"A proposta deste projeto é pesquisar a violência online de gênero, apontando suas características, sua recorrência, sua tipologia, bem como as consequências para as vítimas e sugerindo ações de solução para essa questão. &#10;As pesquisadoras do IFB/CBRA colaboram na II Fase do projeto na oferta de oficinas de produção de aplicativos com Metodologia de Design Participativo utilizando a plataforma do MIT APP INVENTOR.",Coordenador,4,Cristiane Jorge de Lima Bonfim | Jaline Gonçalves Mombach | Alane Beatriz da Nóbrega Martins | Janara Sousa
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Projeto de Extensão para Constituição e Implantação da Empresa Júnior CODAMAIS do Curso Superior de Tecnologia em Sistemas para Internet Campus Brasília,EXTENSAO,CONCLUIDO,2020,2021,"Implementar a Empresa Júnior CODAMAIS do Curso Superior de Tecnologia em Sistemas para&#10;Internet Campus Brasília/IFB.&#10;Elaborar o modelo de negócio Empresa Júnior:&#10;&#9679; Formalizar da Empresa Júnior nos órgãos Cartorial Registro;&#10;&#9679; Realizar a venda de serviços e produtos em escala piloto, para validar o modelo de negócio;&#10;&#9679; Participar de eventos que possam promover e divulgar a Empresa Júnior CODAMAIS aumentando sua área de atuação no âmbito do Distrito Federal;&#10;&#9679; Ofertar serviços, realizados por graduandos do Curso Superior de Tecnologia em Sistemas para Internet, sob a orientação dos professores &#10;&#9679; Propiciar um ambiente que estimule o empreendedorismo desenvolvimento de ideias&#10;inovadoras.",Coordenador,1,Cristiane Jorge de Lima Bonfim
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Projeto de Extensão para Institucionalizar a Empresa Júnior (EJ) CODAMAIS do Curso Superior de Tecnologia em Sistemas para Internet (CST-SI),EXTENSAO,CONCLUIDO,2020,2021,"Este projeto se ancora na missão do IFB (2016) oferecer ensino, pesquisa e extensão no âmbito da Educação Profissional e Tecnológica, por meio da inovação, produção e difusão de conhecimentos, contribuindo para a formação cidadã e o desenvolvimento sustentável, comprometidos&#10;com a dignidade humana e a justiça social.&#10;&#10;O projeto tem um potencial direto para atendimento aos estudantes do Curso Superior de Tecnologia em  Sistemas para Internet voluntários da EJ-CODAMAIS, cujos serviços prestados ao setor produtivo  possibilitará visibilidade aos curso CST-SI e o mercado de trabalho poderá aumentar sua receptividade para empregabilidade de nossos egressos, sendo este um dos resultados esperados esperadas após a conclusão deste projeto, o que trará um  impacto social direto e positivo aos estudantes egressos e sua inserção no mundo do trabalho.&#10;&#10;Portifólio:&#10;https://covid19.lexic.com.br/index.php?letra=Y &#10;O Glossário Terminológico da COVID-19 é resultado de pesquisa científica, voluntária, realizada por professores, pesquisadores e estudantes da Universidade de Brasília, do Instituto Federal de Educação, Ciência e Tecnologia de Brasília ? Campus Brasilia - e da Università di Pisa com a finalidade de oferecer à sociedade brasileira informações e conhecimento sobre a pandemia de 2020, por meio dos termos relacionados à doença.",Coordenador,1,Cristiane Jorge de Lima Bonfim
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Uso da plataforma de programação Scratch para desenvolvimento de competências da metodologia STEAM para estudantes do ensino fundamental i por meninas do EMI do IFB,PESQUISA,EM_ANDAMENTO,2020,,Uso da plataforma de programação Scratch para desenvolvimento de competências da metodologia STEAM para estudantes do ensino fundamental i por meninas do EMI do IFB,Coordenador,3,Cristiane Jorge de Lima Bonfim | Sylvana Karla da Silva de Lemos Santos | Luísa de Sousa Ferreira
6365,Cristiane Jorge De Lima Bonfim,Campus Brasília,Jogo Educacional que Auxilia o Combate aos Focos do Mosquito Aedes Aegypti para Android  ZW - Zyca War,DESENVOLVIMENTO,CONCLUIDO,2016,2016,"O objetivo deste projeto é desenvolver um jogo educacional para mobile que ensina como fazer o combate adequado dos focos do mosquito Aedes Aegypti e após o jogo, disponibiliza a programação do envio de notificações diárias para prevenção da instalação de novos focos do mosquito, que poderá ser facilmente programado pelo usuário, podendo ser utilizado por qualquer faixa etária da população. A metodologia a ser utilizada é a pesquisa sobre os procedimentos adequados ao combate mosquito Aedes Aegypti e o desenvolvimento do Aplicativo incluindo a fase de testes na comunidade escolar do Campus Brasília.",Coordenador,1,Cristiane Jorge de Lima Bonfim
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Divulgação e Popularização da Matemática,OUTRA,CONCLUIDO,2017,2017,"Esse projeto visa estruturar ações de divulgação e popularização da matemática para professores, estudantes e comunidade em geral voltados à resolução de problemas matemáticos. Diferentemente de um evento puramente acadêmico, a proposta deste se vincula a, além de oferecer momentos de palestras, oferecer atividades intrigantes que provoquem a curiosidade dos participantes e os levem a serem protagonistas na resolução de diferentes problemas.",Colaborador,5,Juliana Campos Sabino de Souza | Mateus Gianni Fonseca | Lucas Romano Oliveira de Souza | Caroline Barbosa Farias Mourão | Paulo Henrique Sales Wanderley
6366,Juliana Campos Sabino De Souza,Campus Estrutural,PROEXT - 2016: Inclusão Digital e Promoção Social da Terceira Idade,EXTENSAO,CONCLUIDO,2016,2017,"Promover a inclusão digital de pessoas da&#10;terceira idade com estabelecimento de várias&#10;parcerias com organizações localizadas na Ceilândia (DF), oferecendo ações&#10;complementares que dialoguem com outras áreas como a dança, culinária,&#10;estudo de línguas estrangeiras (inglês e espanhol), dança e empreendedorismo.",Coordenador,3,Juliana Campos Sabino de Souza | Conceição de Maria Cardoso Costa | Jocenio Marquios Epaminondas
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Aprendizagem ativa em matemática a partir de intervenção no EMI,PESQUISA,CONCLUIDO,2018,2018,A pesquisa buscou analisar as potencialidades de um processo de ensino-aprendizado centrado no estudante na área de matemática junto à alunos do ensino médio integrado (EMI) em Manutenção Automotiva do Campus Estrutural.,Coordenador,5,Juliana Campos Sabino de Souza | Matheus Procópio de Quadros | Stephanie Machado da Silva | Fernanda Gláucia da Silva Diniz | Domingos Caitano de Sousa Neto
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Aplicativo de Realidade Aumentada para o aprendizado de geometria plana e espacial,PESQUISA,CONCLUIDO,2019,2020,,Coordenador,4,Juliana Campos Sabino de Souza | Nathália dos Santos Pereira | Matheus Dantas Rocha | Caio Vieira Marques
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Aplicativo de Realidade Aumentada para o aprendizado de geometria plana e espacial,OUTRA,CONCLUIDO,2019,2021,"O projeto busca desenvolver um aplicativo de Realidade Aumentada em que o aluno possa rotacionar e manipular figuras tridimensionais, podendo ter vistas diversas de sólidos geométricos como cubo, cilindro, pirâmides dentre outros.",Coordenador,5,Juliana Campos Sabino de Souza | Caio Vieira Marques | Nathália dos Santos Pereira | Matheus Dantas Rocha | Wasley David Mendes Silva
6366,Juliana Campos Sabino De Souza,Campus Estrutural,Math Escape Room,EXTENSAO,EM_ANDAMENTO,2018,,"Objetivos gerais do projeto&#10;&#10;* Promover atividades de popularização da matemática junto a alunos, professores e comunidade em geral voltados à resolução de problemas matemáticos.&#10; &#10;* Objetivos específicos:&#10;?&#09;Criar o ambiente do Math Escape Room a partir de problemas que estimulem um pensamento lógico-matemático e criativo;&#10;?&#09;Divulgar o Instituto Federal de Brasília ? Campus Estrutural junto à comunidade local e entorno&#10;?&#09;Realizar o Math Escape Room em escolas de ensino fundamental e médio da região.",Coordenador,5,Juliana Campos Sabino de Souza | PAULO AUGUSTO CAIXETA BORGES | Matheus Procópio de Quadros | Stephanie Machado da Silva | Brenner Gomes Alvim
6367,Vania Costa Pimentel,Campus Planaltina,Agroecologia: um enfoque participativo no ensino e na extensão,EXTENSAO,EM_ANDAMENTO,2012,,Desenvolvimento do ensino a partir da inserção de estudantes do curso superior de tecnologia em agroecologia em comunidades rurais do DF para a realização de diagnósticos participativos de agroecossistemas.,Coordenador,7,Vania Costa Pimentel | Hamilton Marcos Guedes | Maria Dalva Trivellato Barrantes | Elisa Pereira Bruziguessi | Paula Petracco | Leandro Vieira | Igor Alyson Alencar Oliveira
6367,Vania Costa Pimentel,Campus Planaltina,Mapeamento e sistematização de experiências em Agroecologia no DF e entorno.,PESQUISA,CONCLUIDO,2010,2011,Estudo desenvolvido por meio de visitas a agricultores familiares do DF e entorno buscando o levantamento das experiências em Agroecologia por eles desenvolvidas.,Coordenador,1,Vania Costa Pimentel
6367,Vania Costa Pimentel,Campus Planaltina,Apresentação do grupo de catira Mão Divina no Conecta IF,EXTENSAO,CONCLUIDO,2016,2016,"Coordenação do projeto  de extensão, preparação ensaios dos discentes para apresentações culturais de catira",Coordenador,2,Vania Costa Pimentel | janara cristiane neves oliveira
6367,Vania Costa Pimentel,Campus Planaltina,Fortalecimento e valorização da expressão do catira no Instituto Federal de Brasilia - Campus Planaltina - Grupo de catira Mão Divina,EXTENSAO,EM_ANDAMENTO,2017,,"Atualmente o Catira é representado na cidade de Planaltina por alguns grupos que se apresentam em eventos culturais, nas comemorações do aniversário da cidade e em festas religiosas como a do Divino Espirito Santo. &#10;            Este projeto tem como objetivo resgatar e fortalecer a importância cultural do Catira na cidade de Planaltina, DF através do desenvolvimento de atividades afirmativas no Instituto Federal de Brasília (IFB), Campus Planaltina. O projeto consiste na continuidade de ações realizadas pelo grupo de catira Mão Divina existente no Campus Planaltina desde o ano 2010. As atividades deste grupo consistem em ensaios semanais, apresentação em eventos no DF, o grupo já realizou também 2 encontros de catireiros no IFB, o que em muito contribuiu para a integração do Instituto Federal de Brasília Campus Planaltina com a população da região de Planaltina através da valorização cultural.",Coordenador,1,Vania Costa Pimentel
6367,Vania Costa Pimentel,Campus Planaltina,Integrando ensino e extensão em Agroecologia no território do Campus Planaltina,EXTENSAO,EM_ANDAMENTO,2017,,"Com o objetivo de construir uma proposta pedagógica capaz de propiciar um ambiente de aprendizagem que gere conhecimento a partir de questões concretas levando-se em conta a realidade dos estudantes, do campus e dos agricultores os discentes elaborarão projetos de vivência em agropecuária em bases agroecológicas para interagir, adaptar e promover e desenvolvimento local em comunidades e instituições de interesse com a identidade do curso. As atividades serão divididas no ?tempo aula? com a troca de saberes, conhecimentos e experiências assimiladas para a confecção dos portfólios e compartilhadas e praticadas no ?tempo projeto? (visitas e mutirões nas instituições nas comunidades e instituições parceiras). Além do professor orientador da turma, cada projeto integrará uma  tutoria orientada, para interação e reavaliação das práticas (tempo escola e tempo projeto) e promoção da interdisciplinariedade dos saberes acadêmicos, populares e tradicionais.",Coordenador,3,Vania Costa Pimentel | Elisa Pereira Bruziguessi | Paula Petracco
